TimePeriodLabel,date,cases,deaths,newcases,newdeaths,Indicator,Group,State,Subgroup,Phase,TimePeriod,TimePeriodStartDate,TimePeriodEndDate,Value,LowCI,HighCI,ConfidenceInterval,QuartileRange,SymptomType,Subgroup2
May 28 - June 2,6/3/2020,1861977,107184,19987,989,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,5,5/28/2020 0:00,6/2/2020 0:00,35.5,34.8,36.1,34.8 - 36.1,,Anxiety or Depressive,United States
May 28 - June 2,6/3/2020,1861977,107184,19987,989,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,5,5/28/2020 0:00,6/2/2020 0:00,30.6,30,31.2,30.0 - 31.2,,Anxiety,United States
May 28 - June 2,6/3/2020,1861977,107184,19987,989,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,5,5/28/2020 0:00,6/2/2020 0:00,25.3,24.7,25.8,24.7 - 25.8,,Depressive,United States
May 28 - June 2,6/1/2020,1821199,105113,21897,734,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,5,5/28/2020 0:00,6/2/2020 0:00,35.5,34.8,36.1,34.8 - 36.1,,Anxiety or Depressive,United States
May 28 - June 2,6/1/2020,1821199,105113,21897,734,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,5,5/28/2020 0:00,6/2/2020 0:00,30.6,30,31.2,30.0 - 31.2,,Anxiety,United States
May 28 - June 2,6/1/2020,1821199,105113,21897,734,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,5,5/28/2020 0:00,6/2/2020 0:00,25.3,24.7,25.8,24.7 - 25.8,,Depressive,United States
May 7 - May 12,5/7/2020,1263995,75805,28478,1958,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,24.1,23,25.2,23.0 - 25.2,,Depressive,United States
May 7 - May 12,5/7/2020,1263995,75805,28478,1958,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,30,28.9,31,28.9 - 31.0,,Anxiety,United States
May 7 - May 12,5/7/2020,1263995,75805,28478,1958,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,34.4,33.3,35.5,33.3 - 35.5,,Anxiety or Depressive,United States
May 7 - May 12,5/8/2020,1291643,77380,27648,1575,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,24.1,23,25.2,23.0 - 25.2,,Depressive,United States
May 7 - May 12,5/8/2020,1291643,77380,27648,1575,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,30,28.9,31,28.9 - 31.0,,Anxiety,United States
May 7 - May 12,5/8/2020,1291643,77380,27648,1575,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,34.4,33.3,35.5,33.3 - 35.5,,Anxiety or Depressive,United States
May 7 - May 12,5/13/2020,1397894,84168,21145,1768,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,24.1,23,25.2,23.0 - 25.2,,Depressive,United States
May 7 - May 12,5/13/2020,1397894,84168,21145,1768,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,30,28.9,31,28.9 - 31.0,,Anxiety,United States
May 7 - May 12,5/13/2020,1397894,84168,21145,1768,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,34.4,33.3,35.5,33.3 - 35.5,,Anxiety or Depressive,United States
May 7 - May 12,5/9/2020,1316511,78834,24868,1454,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,24.1,23,25.2,23.0 - 25.2,,Depressive,United States
May 7 - May 12,5/9/2020,1316511,78834,24868,1454,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,30,28.9,31,28.9 - 31.0,,Anxiety,United States
May 7 - May 12,5/9/2020,1316511,78834,24868,1454,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,34.4,33.3,35.5,33.3 - 35.5,,Anxiety or Depressive,United States
May 7 - May 12,5/10/2020,1336828,79766,20317,932,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,24.1,23,25.2,23.0 - 25.2,,Depressive,United States
May 7 - May 12,5/10/2020,1336828,79766,20317,932,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,30,28.9,31,28.9 - 31.0,,Anxiety,United States
May 7 - May 12,5/10/2020,1336828,79766,20317,932,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,34.4,33.3,35.5,33.3 - 35.5,,Anxiety or Depressive,United States
May 7 - May 12,5/11/2020,1354449,80748,17621,982,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,24.1,23,25.2,23.0 - 25.2,,Depressive,United States
May 7 - May 12,5/11/2020,1354449,80748,17621,982,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,30,28.9,31,28.9 - 31.0,,Anxiety,United States
May 7 - May 12,5/11/2020,1354449,80748,17621,982,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,34.4,33.3,35.5,33.3 - 35.5,,Anxiety or Depressive,United States
May 7 - May 12,5/12/2020,1376749,82400,22300,1652,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,24.1,23,25.2,23.0 - 25.2,,Depressive,United States
May 7 - May 12,5/12/2020,1376749,82400,22300,1652,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,30,28.9,31,28.9 - 31.0,,Anxiety,United States
May 7 - May 12,5/12/2020,1376749,82400,22300,1652,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,2,5/7/2020 0:00,5/12/2020 0:00,34.4,33.3,35.5,33.3 - 35.5,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/11/2020,10474277,241693,142885,1431,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/11/2020,10474277,241693,142885,1431,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/11/2020,10474277,241693,142885,1431,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/12/2020,10637917,242865,163640,1172,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/12/2020,10637917,242865,163640,1172,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/12/2020,10637917,242865,163640,1172,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/13/2020,10819414,244255,181497,1390,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/13/2020,10819414,244255,181497,1390,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/13/2020,10819414,244255,181497,1390,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/18/2020,11614116,250415,172283,1924,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/18/2020,11614116,250415,172283,1924,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/18/2020,11614116,250415,172283,1924,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/19/2020,11801631,252376,187515,1961,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/19/2020,11801631,252376,187515,1961,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/19/2020,11801631,252376,187515,1961,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/20/2020,12000512,254333,198881,1957,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/20/2020,12000512,254333,198881,1957,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/20/2020,12000512,254333,198881,1957,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/21/2020,12172457,255758,171945,1425,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/21/2020,12172457,255758,171945,1425,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/21/2020,12172457,255758,171945,1425,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/22/2020,12313295,256601,140838,843,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/22/2020,12313295,256601,140838,843,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/22/2020,12313295,256601,140838,843,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/23/2020,12493028,257639,179733,1038,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/23/2020,12493028,257639,179733,1038,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/23/2020,12493028,257639,179733,1038,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/24/2020,12670931,259848,177903,2209,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/24/2020,12670931,259848,177903,2209,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/24/2020,12670931,259848,177903,2209,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/16/2020,11280194,246884,166560,796,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/16/2020,11280194,246884,166560,796,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/16/2020,11280194,246884,166560,796,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/17/2020,11441833,248491,161639,1607,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/17/2020,11441833,248491,161639,1607,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/17/2020,11441833,248491,161639,1607,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/14/2020,10978447,245465,159033,1210,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/14/2020,10978447,245465,159033,1210,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/14/2020,10978447,245465,159033,1210,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 11 - Nov 23,11/15/2020,11113634,246088,135187,623,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,37.2,36.3,38.2,36.3 - 38.2,,Anxiety,United States
Nov 11 - Nov 23,11/15/2020,11113634,246088,135187,623,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,42.6,41.8,43.4,41.8 - 43.4,,Anxiety or Depressive,United States
Nov 11 - Nov 23,11/15/2020,11113634,246088,135187,623,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),19,11/11/2020 0:00,11/23/2020 0:00,28.6,27.9,29.3,27.9 - 29.3,,Depressive,United States
Nov 25 - Dec 7,11/25/2020,12851603,262161,180672,2313,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,28.9,28.2,29.6,28.2 - 29.6,,Depressive,United States
Nov 25 - Dec 7,11/25/2020,12851603,262161,180672,2313,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,41.4,40.7,42.2,40.7 - 42.2,,Anxiety or Depressive,United States
Nov 25 - Dec 7,11/25/2020,12851603,262161,180672,2313,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,36.1,35.5,36.8,35.5 - 36.8,,Anxiety,United States
Nov 25 - Dec 7,11/26/2020,12954496,263339,102893,1178,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,28.9,28.2,29.6,28.2 - 29.6,,Depressive,United States
Nov 25 - Dec 7,11/26/2020,12954496,263339,102893,1178,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,41.4,40.7,42.2,40.7 - 42.2,,Anxiety or Depressive,United States
Nov 25 - Dec 7,11/26/2020,12954496,263339,102893,1178,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,36.1,35.5,36.8,35.5 - 36.8,,Anxiety,United States
Nov 25 - Dec 7,12/1/2020,13799999,270639,184260,2608,Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,28.9,28.2,29.6,28.2 - 29.6,,Depressive,United States
Nov 25 - Dec 7,12/1/2020,13799999,270639,184260,2608,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,41.4,40.7,42.2,40.7 - 42.2,,Anxiety or Depressive,United States
Nov 25 - Dec 7,12/1/2020,13799999,270639,184260,2608,Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Oct 28 � Dec 21),20,11/25/2020 0:00,12/7/2020 0:00,36.1,35.5,36.8,35.5 - 36.8,,Anxiety,United States
